f'cc28MPa = 46.01 MPa, ecc28MPa = 0.0084
f'cc35MPa = 53.73 MPa, ecc35MPa = 0.0074
f'cc42MPa = 61.26 MPa, ecc42MPa = 0.0066
f'cc70MPa = 90.47 MPa, ecc70MPa = 0.0049
Axial_Strain Axial_Load(kN)
1.037500e-02 1.437146e+04
1.038750e-02 1.436200e+04
1.040000e-02 1.435255e+04
1.041250e-02 1.434310e+04
1.042500e-02 1.433364e+04
1.043750e-02 1.432419e+04
1.045000e-02 1.431474e+04
1.046250e-02 1.430528e+04
1.047500e-02 1.429583e+04
1.048750e-02 1.428638e+04
1.050000e-02 1.427692e+04
1.051250e-02 1.426747e+04
1.052500e-02 1.425802e+04
1.053750e-02 1.424856e+04
1.055000e-02 1.423911e+04
1.056250e-02 1.422966e+04
1.057500e-02 1.422020e+04
1.058750e-02 1.421075e+04
1.060000e-02 1.420130e+04
1.061250e-02 1.419184e+04
1.062500e-02 1.418239e+04
1.063750e-02 1.417294e+04
1.065000e-02 1.416349e+04
1.066250e-02 1.415403e+04
1.067500e-02 1.414458e+04
1.068750e-02 1.413513e+04
1.070000e-02 1.412567e+04
1.071250e-02 1.411622e+04
1.072500e-02 1.410677e+04
1.073750e-02 1.409731e+04
1.075000e-02 1.408786e+04
1.076250e-02 1.407841e+04
1.077500e-02 1.406895e+04
1.078750e-02 1.405950e+04
1.080000e-02 1.405005e+04
1.081250e-02 1.404059e+04
1.082500e-02 1.403114e+04
1.083750e-02 1.402169e+04
1.085000e-02 1.401223e+04
1.086250e-02 1.400278e+04
1.087500e-02 1.399333e+04
1.088750e-02 1.398388e+04
1.090000e-02 1.397442e+04
1.091250e-02 1.396497e+04
1.092500e-02 1.395552e+04
1.093750e-02 1.394606e+04
1.095000e-02 1.393661e+04
1.096250e-02 1.392716e+04
1.097500e-02 1.391770e+04
1.098750e-02 1.390825e+04
1.100000e-02 1.389880e+04
1.101250e-02 1.388934e+04
1.102500e-02 1.387989e+04
1.103750e-02 1.387044e+04
1.105000e-02 1.386099e+04
1.106250e-02 1.385153e+04
1.107500e-02 1.384208e+04
1.108750e-02 1.383263e+04
1.110000e-02 1.382317e+04
1.111250e-02 1.381372e+04
1.112500e-02 1.380427e+04
1.113750e-02 1.379481e+04
1.115000e-02 1.378536e+04
1.116250e-02 1.377591e+04
1.117500e-02 1.376645e+04
1.118750e-02 1.375700e+04
1.120000e-02 1.374755e+04
1.121250e-02 1.373810e+04
1.122500e-02 1.372864e+04
1.123750e-02 1.371919e+04
1.125000e-02 1.370974e+04
1.126250e-02 1.370028e+04
1.127500e-02 1.369083e+04
1.128750e-02 1.368138e+04
1.130000e-02 1.367192e+04
1.131250e-02 1.366247e+04
1.132500e-02 1.365302e+04
1.133750e-02 1.364357e+04
1.135000e-02 1.363411e+04
1.136250e-02 1.362466e+04
1.137500e-02 1.361521e+04
1.138750e-02 1.360575e+04
1.140000e-02 1.359630e+04
1.141250e-02 1.358685e+04
1.142500e-02 1.357739e+04
1.143750e-02 1.356794e+04
1.145000e-02 1.355849e+04
1.146250e-02 1.354904e+04
1.147500e-02 1.353958e+04
1.148750e-02 1.353013e+04
1.150000e-02 1.352068e+04
1.151250e-02 1.351122e+04
1.152500e-02 1.350177e+04
1.153750e-02 1.349232e+04
1.155000e-02 1.348287e+04
1.156250e-02 1.347341e+04
1.157500e-02 1.346396e+04
1.158750e-02 1.345451e+04
1.160000e-02 1.344505e+04
1.161250e-02 1.343560e+04
1.162500e-02 1.342615e+04
1.163750e-02 1.341670e+04
1.165000e-02 1.340724e+04
1.166250e-02 1.339779e+04
1.167500e-02 1.338834e+04
1.168750e-02 1.337888e+04
1.170000e-02 1.336943e+04
1.171250e-02 1.335998e+04
1.172500e-02 1.335052e+04
1.173750e-02 1.334107e+04
1.175000e-02 1.333162e+04
1.176250e-02 1.332217e+04
1.177500e-02 1.331271e+04
1.178750e-02 1.330326e+04
1.180000e-02 1.329381e+04
1.181250e-02 1.328435e+04
1.182500e-02 1.327490e+04
1.183750e-02 1.326545e+04
1.185000e-02 1.325600e+04
1.186250e-02 1.324654e+04
1.187500e-02 1.323709e+04
1.188750e-02 1.322764e+04
1.190000e-02 1.321819e+04
1.191250e-02 1.320873e+04
1.192500e-02 1.319928e+04
1.193750e-02 1.318983e+04
1.195000e-02 1.318037e+04
1.196250e-02 1.317092e+04
1.197500e-02 1.316147e+04
1.198750e-02 1.315202e+04
1.200000e-02 1.314256e+04
1.201250e-02 1.313311e+04
1.202500e-02 1.312366e+04
1.203750e-02 1.311420e+04
1.205000e-02 1.310475e+04
1.206250e-02 1.309530e+04
1.207500e-02 1.308585e+04
1.208750e-02 1.307639e+04
1.210000e-02 1.306694e+04
1.211250e-02 1.305749e+04
1.212500e-02 1.304803e+04
1.213750e-02 1.303858e+04
1.215000e-02 1.302913e+04
1.216250e-02 1.301968e+04
1.217500e-02 1.301022e+04
1.218750e-02 1.300077e+04
1.220000e-02 1.299132e+04
1.221250e-02 1.298187e+04
1.222500e-02 1.297241e+04
1.223750e-02 1.296296e+04
1.225000e-02 1.295351e+04
1.226250e-02 1.294405e+04
1.227500e-02 1.293460e+04
1.228750e-02 1.292515e+04
1.230000e-02 1.291570e+04
1.231250e-02 1.290624e+04
1.232500e-02 1.289679e+04
1.233750e-02 1.288734e+04
1.235000e-02 1.287789e+04
1.236250e-02 1.286843e+04
1.237500e-02 1.285898e+04
1.238750e-02 1.284953e+04
1.240000e-02 1.284008e+04
1.241250e-02 1.283062e+04
1.242500e-02 1.282117e+04
1.243750e-02 1.281172e+04
1.245000e-02 1.280226e+04
1.246250e-02 1.279281e+04
1.247500e-02 1.278336e+04
1.248750e-02 1.277391e+04
1.250000e-02 1.276445e+04
