Displacement_mm,Axial_Force_N
2.820000e-04,2.121040e+06
2.825000e-04,2.124650e+06
2.830000e-04,2.128260e+06
2.835000e-04,2.131870e+06
2.840000e-04,2.135470e+06
2.845000e-04,2.139080e+06
2.850000e-04,2.142690e+06
2.855000e-04,2.146300e+06
2.860000e-04,2.149900e+06
2.865000e-04,2.153510e+06
2.870000e-04,2.157110e+06
2.875000e-04,2.160720e+06
2.880000e-04,2.164320e+06
2.885000e-04,2.167920e+06
2.890000e-04,2.171530e+06
2.895000e-04,2.175130e+06
2.900000e-04,2.178730e+06
2.905000e-04,2.182330e+06
2.910000e-04,2.185930e+06
2.915000e-04,2.189530e+06
2.920000e-04,2.193130e+06
2.925000e-04,2.196730e+06
2.930000e-04,2.200330e+06
2.935000e-04,2.203920e+06
2.940000e-04,2.207520e+06
2.945000e-04,2.211120e+06
2.950000e-04,2.214720e+06
2.955000e-04,2.218310e+06
2.960000e-04,2.221910e+06
2.965000e-04,2.225500e+06
2.970000e-04,2.229090e+06
2.975000e-04,2.232690e+06
2.980000e-04,2.236280e+06
2.985000e-04,2.239870e+06
2.990000e-04,2.243470e+06
2.995000e-04,2.247060e+06
3.000000e-04,2.250650e+06
3.005000e-04,2.254240e+06
3.010000e-04,2.257830e+06
3.015000e-04,2.261420e+06
3.020000e-04,2.265010e+06
3.025000e-04,2.268590e+06
3.030000e-04,2.272180e+06
3.035000e-04,2.275770e+06
3.040000e-04,2.279360e+06
3.045000e-04,2.282940e+06
3.050000e-04,2.286530e+06
3.055000e-04,2.290110e+06
3.060000e-04,2.293700e+06
3.065000e-04,2.297280e+06
3.070000e-04,2.300860e+06
3.075000e-04,2.304450e+06
3.080000e-04,2.308030e+06
3.085000e-04,2.311610e+06
3.090000e-04,2.315190e+06
3.095000e-04,2.318770e+06
3.100000e-04,2.322350e+06
3.105000e-04,2.325930e+06
3.110000e-04,2.329510e+06
3.115000e-04,2.333090e+06
3.120000e-04,2.336670e+06
3.125000e-04,2.340250e+06
3.130000e-04,2.343820e+06
3.135000e-04,2.347400e+06
3.140000e-04,2.350980e+06
3.145000e-04,2.354550e+06
3.150000e-04,2.358130e+06
3.155000e-04,2.361700e+06
3.160000e-04,2.365270e+06
3.165000e-04,2.368850e+06
3.170000e-04,2.372420e+06
3.175000e-04,2.375990e+06
3.180000e-04,2.379560e+06
3.185000e-04,2.383130e+06
3.190000e-04,2.386700e+06
3.195000e-04,2.390270e+06
3.200000e-04,2.393840e+06
3.205000e-04,2.397410e+06
3.210000e-04,2.400980e+06
3.215000e-04,2.404550e+06
3.220000e-04,2.408120e+06
3.225000e-04,2.411680e+06
3.230000e-04,2.415250e+06
3.235000e-04,2.418820e+06
3.240000e-04,2.422380e+06
3.245000e-04,2.425950e+06
3.250000e-04,2.429510e+06
3.255000e-04,2.433070e+06
3.260000e-04,2.436640e+06
3.265000e-04,2.440200e+06
3.270000e-04,2.443760e+06
3.275000e-04,2.447320e+06
3.280000e-04,2.450880e+06
3.285000e-04,2.454440e+06
3.290000e-04,2.458000e+06
3.295000e-04,2.461560e+06
3.300000e-04,2.465120e+06
3.305000e-04,2.468680e+06
3.310000e-04,2.472240e+06
3.315000e-04,2.475790e+06
3.320000e-04,2.479350e+06
3.325000e-04,2.482910e+06
3.330000e-04,2.486460e+06
3.335000e-04,2.490020e+06
3.340000e-04,2.493570e+06
3.345000e-04,2.497130e+06
3.350000e-04,2.500680e+06
3.355000e-04,2.504230e+06
3.360000e-04,2.507780e+06
3.365000e-04,2.511340e+06
3.370000e-04,2.514890e+06
3.375000e-04,2.518440e+06
3.380000e-04,2.521990e+06
3.385000e-04,2.525540e+06
3.390000e-04,2.529090e+06
3.395000e-04,2.532640e+06
3.400000e-04,2.536180e+06
3.405000e-04,2.539730e+06
3.410000e-04,2.543280e+06
3.415000e-04,2.546830e+06
3.420000e-04,2.550370e+06
3.425000e-04,2.553920e+06
3.430000e-04,2.557460e+06
3.435000e-04,2.561010e+06
3.440000e-04,2.564550e+06
3.445000e-04,2.568090e+06
3.450000e-04,2.571640e+06
3.455000e-04,2.575180e+06
3.460000e-04,2.578720e+06
3.465000e-04,2.582260e+06
3.470000e-04,2.585800e+06
3.475000e-04,2.589340e+06
3.480000e-04,2.592880e+06
3.485000e-04,2.596420e+06
3.490000e-04,2.599960e+06
3.495000e-04,2.603500e+06
3.500000e-04,2.607030e+06
3.505000e-04,2.610570e+06
3.510000e-04,2.614110e+06
3.515000e-04,2.617640e+06
3.520000e-04,2.621180e+06
3.525000e-04,2.624710e+06
3.530000e-04,2.628250e+06
3.535000e-04,2.631780e+06
3.540000e-04,2.635310e+06
3.545000e-04,2.638850e+06
3.550000e-04,2.642380e+06
3.555000e-04,2.645910e+06
3.560000e-04,2.649440e+06
3.565000e-04,2.652970e+06
3.570000e-04,2.656500e+06
3.575000e-04,2.660030e+06
3.580000e-04,2.663560e+06
3.585000e-04,2.667090e+06
3.590000e-04,2.670620e+06
3.595000e-04,2.674140e+06
3.600000e-04,2.677670e+06
3.605000e-04,2.681200e+06
3.610000e-04,2.684720e+06
3.615000e-04,2.688250e+06
3.620000e-04,2.691770e+06
3.625000e-04,2.695290e+06
3.630000e-04,2.698820e+06
3.635000e-04,2.702340e+06
3.640000e-04,2.705860e+06
3.645000e-04,2.709380e+06
3.650000e-04,2.712910e+06
3.655000e-04,2.716430e+06
3.660000e-04,2.719950e+06
3.665000e-04,2.723470e+06
3.670000e-04,2.726990e+06
3.675000e-04,2.730500e+06
3.680000e-04,2.734020e+06
3.685000e-04,2.737540e+06
3.690000e-04,2.741060e+06
3.695000e-04,2.744570e+06
3.700000e-04,2.748090e+06
3.705000e-04,2.751610e+06
3.710000e-04,2.755120e+06
3.715000e-04,2.758630e+06
3.720000e-04,2.762150e+06
3.725000e-04,2.765660e+06
3.730000e-04,2.769170e+06
3.735000e-04,2.772690e+06
3.740000e-04,2.776200e+06
3.745000e-04,2.779710e+06
3.750000e-04,2.783220e+06
3.755000e-04,2.786730e+06
3.760000e-04,2.790240e+06
3.765000e-04,2.793750e+06
3.770000e-04,2.797260e+06
3.775000e-04,2.800770e+06
3.780000e-04,2.804270e+06
3.785000e-04,2.807780e+06
3.790000e-04,2.811290e+06
3.795000e-04,2.814790e+06
3.800000e-04,2.818300e+06
3.805000e-04,2.821800e+06
3.810000e-04,2.825310e+06
3.815000e-04,2.828810e+06
3.820000e-04,2.832310e+06
3.825000e-04,2.835820e+06
3.830000e-04,2.839320e+06
3.835000e-04,2.842820e+06
3.840000e-04,2.846320e+06
3.845000e-04,2.849820e+06
3.850000e-04,2.853320e+06
3.855000e-04,2.856820e+06
3.860000e-04,2.860320e+06
3.865000e-04,2.863820e+06
3.870000e-04,2.867320e+06
3.875000e-04,2.870810e+06
3.880000e-04,2.874310e+06
3.885000e-04,2.877810e+06
3.890000e-04,2.881300e+06
3.895000e-04,2.884800e+06
3.900000e-04,2.888290e+06
3.905000e-04,2.891780e+06
3.910000e-04,2.895280e+06
3.915000e-04,2.898770e+06
3.920000e-04,2.902260e+06
3.925000e-04,2.905760e+06
3.930000e-04,2.909250e+06
3.935000e-04,2.912740e+06
3.940000e-04,2.916230e+06
3.945000e-04,2.919720e+06
3.950000e-04,2.923210e+06
3.955000e-04,2.926700e+06
3.960000e-04,2.930180e+06
3.965000e-04,2.933670e+06
3.970000e-04,2.937160e+06
3.975000e-04,2.940650e+06
3.980000e-04,2.944130e+06
3.985000e-04,2.947620e+06
3.990000e-04,2.951100e+06
3.995000e-04,2.954590e+06
4.000000e-04,2.958070e+06
4.005000e-04,2.961550e+06
4.010000e-04,2.965040e+06
4.015000e-04,2.968520e+06
4.020000e-04,2.972000e+06
4.025000e-04,2.975480e+06
4.030000e-04,2.978960e+06
4.035000e-04,2.982440e+06
4.040000e-04,2.985920e+06
4.045000e-04,2.989400e+06
4.050000e-04,2.992880e+06
4.055000e-04,2.996360e+06
4.060000e-04,2.999840e+06
4.065000e-04,3.003310e+06
4.070000e-04,3.006790e+06
4.075000e-04,3.010260e+06
4.080000e-04,3.013740e+06
4.085000e-04,3.017210e+06
4.090000e-04,3.020690e+06
4.095000e-04,3.024160e+06
