Displacement_mm,Axial_Force_N
2.865000e-04,7.403710e+06
2.870000e-04,7.415700e+06
2.875000e-04,7.427680e+06
2.880000e-04,7.439660e+06
2.885000e-04,7.451630e+06
2.890000e-04,7.463600e+06
2.895000e-04,7.475570e+06
2.900000e-04,7.487540e+06
2.905000e-04,7.499500e+06
2.910000e-04,7.511460e+06
2.915000e-04,7.523410e+06
2.920000e-04,7.535370e+06
2.925000e-04,7.547320e+06
2.930000e-04,7.559260e+06
2.935000e-04,7.571200e+06
2.940000e-04,7.583140e+06
2.945000e-04,7.595080e+06
2.950000e-04,7.607010e+06
2.955000e-04,7.618940e+06
2.960000e-04,7.630870e+06
2.965000e-04,7.642790e+06
2.970000e-04,7.654710e+06
2.975000e-04,7.666630e+06
2.980000e-04,7.678540e+06
2.985000e-04,7.690450e+06
2.990000e-04,7.702360e+06
2.995000e-04,7.714260e+06
3.000000e-04,7.726160e+06
3.005000e-04,7.738060e+06
3.010000e-04,7.749950e+06
3.015000e-04,7.761840e+06
3.020000e-04,7.773730e+06
3.025000e-04,7.785610e+06
3.030000e-04,7.797490e+06
3.035000e-04,7.809370e+06
3.040000e-04,7.821250e+06
3.045000e-04,7.833120e+06
3.050000e-04,7.844980e+06
3.055000e-04,7.856850e+06
3.060000e-04,7.868710e+06
3.065000e-04,7.880570e+06
3.070000e-04,7.892420e+06
3.075000e-04,7.904270e+06
3.080000e-04,7.916120e+06
3.085000e-04,7.927970e+06
3.090000e-04,7.939810e+06
3.095000e-04,7.951650e+06
3.100000e-04,7.963480e+06
3.105000e-04,7.975310e+06
3.110000e-04,7.987140e+06
3.115000e-04,7.998970e+06
3.120000e-04,8.010790e+06
3.125000e-04,8.022610e+06
3.130000e-04,8.034420e+06
3.135000e-04,8.046240e+06
3.140000e-04,8.058040e+06
3.145000e-04,8.069850e+06
3.150000e-04,8.081650e+06
3.155000e-04,8.093450e+06
3.160000e-04,8.105250e+06
3.165000e-04,8.117040e+06
3.170000e-04,8.128830e+06
3.175000e-04,8.140620e+06
3.180000e-04,8.152400e+06
3.185000e-04,8.164180e+06
3.190000e-04,8.175950e+06
3.195000e-04,8.187730e+06
3.200000e-04,8.199500e+06
3.205000e-04,8.211260e+06
3.210000e-04,8.223030e+06
3.215000e-04,8.234790e+06
3.220000e-04,8.246540e+06
3.225000e-04,8.258300e+06
3.230000e-04,8.270050e+06
3.235000e-04,8.281790e+06
3.240000e-04,8.293540e+06
3.245000e-04,8.305280e+06
3.250000e-04,8.317020e+06
3.255000e-04,8.328750e+06
3.260000e-04,8.340480e+06
3.265000e-04,8.352210e+06
3.270000e-04,8.363930e+06
3.275000e-04,8.375650e+06
3.280000e-04,8.387370e+06
3.285000e-04,8.399080e+06
3.290000e-04,8.410800e+06
3.295000e-04,8.422500e+06
3.300000e-04,8.434210e+06
3.305000e-04,8.445910e+06
3.310000e-04,8.457610e+06
3.315000e-04,8.469300e+06
3.320000e-04,8.480990e+06
3.325000e-04,8.492680e+06
3.330000e-04,8.504370e+06
3.335000e-04,8.516050e+06
3.340000e-04,8.527730e+06
3.345000e-04,8.539400e+06
3.350000e-04,8.551070e+06
3.355000e-04,8.562740e+06
3.360000e-04,8.574410e+06
3.365000e-04,8.586070e+06
3.370000e-04,8.597730e+06
3.375000e-04,8.609380e+06
3.380000e-04,8.621040e+06
3.385000e-04,8.632690e+06
3.390000e-04,8.644330e+06
3.395000e-04,8.655970e+06
3.400000e-04,8.667610e+06
3.405000e-04,8.679250e+06
3.410000e-04,8.690880e+06
3.415000e-04,8.702510e+06
3.420000e-04,8.714140e+06
3.425000e-04,8.725760e+06
3.430000e-04,8.737380e+06
3.435000e-04,8.749000e+06
3.440000e-04,8.760610e+06
3.445000e-04,8.772220e+06
3.450000e-04,8.783830e+06
3.455000e-04,8.795430e+06
3.460000e-04,8.807030e+06
3.465000e-04,8.818630e+06
3.470000e-04,8.830220e+06
3.475000e-04,8.841810e+06
3.480000e-04,8.853400e+06
3.485000e-04,8.864980e+06
3.490000e-04,8.876560e+06
3.495000e-04,8.888140e+06
3.500000e-04,8.899720e+06
3.505000e-04,8.911290e+06
3.510000e-04,8.922850e+06
3.515000e-04,8.934420e+06
3.520000e-04,8.945980e+06
3.525000e-04,8.957540e+06
3.530000e-04,8.969090e+06
3.535000e-04,8.980640e+06
3.540000e-04,8.992190e+06
3.545000e-04,9.003740e+06
3.550000e-04,9.015280e+06
3.555000e-04,9.026820e+06
3.560000e-04,9.038350e+06
3.565000e-04,9.049880e+06
3.570000e-04,9.061410e+06
3.575000e-04,9.072940e+06
3.580000e-04,9.084460e+06
3.585000e-04,9.095980e+06
3.590000e-04,9.107490e+06
3.595000e-04,9.119000e+06
3.600000e-04,9.130510e+06
3.605000e-04,9.142020e+06
3.610000e-04,9.153520e+06
3.615000e-04,9.165020e+06
3.620000e-04,9.176520e+06
3.625000e-04,9.188010e+06
3.630000e-04,9.199500e+06
3.635000e-04,9.210980e+06
3.640000e-04,9.222470e+06
3.645000e-04,9.233950e+06
3.650000e-04,9.245420e+06
3.655000e-04,9.256900e+06
3.660000e-04,9.268370e+06
3.665000e-04,9.279830e+06
3.670000e-04,9.291300e+06
3.675000e-04,9.302760e+06
3.680000e-04,9.314210e+06
3.685000e-04,9.325670e+06
3.690000e-04,9.337120e+06
3.695000e-04,9.348560e+06
3.700000e-04,9.360010e+06
3.705000e-04,9.371450e+06
3.710000e-04,9.382880e+06
3.715000e-04,9.394320e+06
3.720000e-04,9.405750e+06
3.725000e-04,9.417180e+06
3.730000e-04,9.428600e+06
3.735000e-04,9.440020e+06
3.740000e-04,9.451440e+06
3.745000e-04,9.462850e+06
3.750000e-04,9.474260e+06
3.755000e-04,9.485670e+06
