Axial_Strain Axial_Load(kN)
8.712500e-03 1.773670e+04
8.725000e-03 1.771656e+04
8.737500e-03 1.769642e+04
8.750000e-03 1.767628e+04
8.762500e-03 1.765615e+04
8.775000e-03 1.763601e+04
8.787500e-03 1.761587e+04
8.800000e-03 1.759574e+04
8.812500e-03 1.757560e+04
8.825000e-03 1.755546e+04
8.837500e-03 1.753532e+04
8.850000e-03 1.751519e+04
8.862500e-03 1.749505e+04
8.875000e-03 1.747491e+04
8.887500e-03 1.745478e+04
8.900000e-03 1.743464e+04
8.912500e-03 1.741450e+04
8.925000e-03 1.739436e+04
8.937500e-03 1.737423e+04
8.950000e-03 1.735409e+04
8.962500e-03 1.733395e+04
8.975000e-03 1.731382e+04
8.987500e-03 1.729368e+04
9.000000e-03 1.727354e+04
9.012500e-03 1.725340e+04
9.025000e-03 1.723327e+04
9.037500e-03 1.721313e+04
9.050000e-03 1.719299e+04
9.062500e-03 1.717286e+04
9.075000e-03 1.715272e+04
9.087500e-03 1.713258e+04
9.100000e-03 1.711245e+04
9.112500e-03 1.709231e+04
9.125000e-03 1.707217e+04
9.137500e-03 1.705203e+04
9.150000e-03 1.703190e+04
9.162500e-03 1.701176e+04
9.175000e-03 1.699162e+04
9.187500e-03 1.697149e+04
9.200000e-03 1.695135e+04
9.212500e-03 1.693121e+04
9.225000e-03 1.691107e+04
9.237500e-03 1.689094e+04
9.250000e-03 1.687080e+04
9.262500e-03 1.685066e+04
9.275000e-03 1.683053e+04
9.287500e-03 1.681039e+04
9.300000e-03 1.679025e+04
9.312500e-03 1.677012e+04
9.325000e-03 1.674998e+04
9.337500e-03 1.672984e+04
9.350000e-03 1.670970e+04
9.362500e-03 1.668957e+04
9.375000e-03 1.666943e+04
9.387500e-03 1.664929e+04
9.400000e-03 1.662916e+04
9.412500e-03 1.660902e+04
9.425000e-03 1.658888e+04
9.437500e-03 1.656875e+04
9.450000e-03 1.654861e+04
9.462500e-03 1.652847e+04
9.475000e-03 1.650833e+04
9.487500e-03 1.648820e+04
9.500000e-03 1.646806e+04
9.512500e-03 1.644792e+04
9.525000e-03 1.642779e+04
9.537500e-03 1.640765e+04
9.550000e-03 1.638751e+04
9.562500e-03 1.636738e+04
